ID,datetime,temperature,pressure,windspeed,Usage_kW,AC_DR_kW,Kitchen_kW,UPS_kW,LR_kW,AC_Dr_kW,AC_BR_kW,electricity_consumption
228,7/10/2013 12:00,-6.4,997,9.175,1.3055,0.0004,0.0424,0.2192,0.1385,0.0043,0.2929,210
229,7/10/2013 13:00,-3.6,997,14.735,1.2995,0.0003,0.0424,0.2165,0.1366,0.0043,0.2922,216
230,7/10/2013 14:00,-3.6,999,22.635,1.2622,0.0004,0.0423,0.2157,0.1378,0.0042,0.2562,207
231,7/10/2013 15:00,-5,997,30.035,1.2456,0.0004,0.0423,0.2156,0.1344,0.0043,0.2447,198
232,7/10/2013 16:00,-2.9,990,33.83,1.2726,0.0004,0.0651,0.2156,0.1378,0.0032,0.245,234
233,7/10/2013 17:00,-4.3,989,5.27,1.3304,0.0003,0.1238,0.2154,0.1374,0.0002,0.2448,240
234,7/10/2013 18:00,-7.1,987,4.505,1.3509,0.0003,0.1454,0.2152,0.1365,0.0008,0.245,261
235,7/10/2013 19:00,-7.1,985,8.01,1.3577,0.0003,0.1521,0.2152,0.1369,0.0011,0.2444,252
236,7/10/2013 20:00,-6.4,1001,12.43,1.368,0.0003,0.154,0.2179,0.1385,0.0012,0.246,285
237,7/10/2013 21:00,-6.4,991,15.825,1.3698,0.0003,0.1556,0.2172,0.1392,0.0013,0.2447,327
238,7/10/2013 22:00,-6.4,983,19.83,1.3709,0.0003,0.1559,0.217,0.1391,0.0013,0.2446,315
239,7/10/2013 23:00,-9.3,993,2.265,1.3753,0.0003,0.1578,0.2171,0.139,0.0013,0.2457,315
240,7/11/2013 0:00,-10,997,3.28,1.3759,0.0004,0.159,0.2168,0.1379,0.0014,0.2457,309
241,7/11/2013 1:00,-4.3,984,5.545,1.38,0.0004,0.1597,0.2175,0.1403,0.0014,0.2453,264
242,7/11/2013 2:00,-7.1,992,8.335,1.3813,0.0004,0.1599,0.2177,0.1405,0.0014,0.2456,216
243,7/11/2013 3:00,-10,992,9.5,1.3789,0.0004,0.1605,0.2172,0.14,0.0014,0.2447,234
244,7/11/2013 4:00,-8.6,991,2.79,1.3787,0.0004,0.1608,0.2177,0.1384,0.0014,0.2448,213
245,7/11/2013 5:00,-7.1,984,8.675,1.3813,0.0003,0.1607,0.22,0.1391,0.0014,0.2443,198
246,7/11/2013 6:00,-7.9,1000,14.735,1.3742,0.0003,0.1616,0.2171,0.1362,0.0015,0.2441,210
247,7/11/2013 7:00,-7.9,983,20.545,1.3773,0.0004,0.1616,0.217,0.1383,0.0015,0.2446,186
248,7/11/2013 8:00,-8.6,999,26.605,1.3703,0.0003,0.1602,0.216,0.1369,0.0014,0.2438,189
249,7/11/2013 9:00,-7.9,998,34.28,1.3614,0.0003,0.1564,0.2152,0.1362,0.0013,0.2429,204
250,7/11/2013 10:00,-5.7,994,42.455,1.3564,0.0003,0.1536,0.2147,0.137,0.0012,0.2427,204
251,7/11/2013 11:00,-5,997,50.755,1.352,0.0003,0.152,0.2138,0.1364,0.0012,0.2435,216
252,7/11/2013 12:00,-4.3,1004,58.405,1.3515,0.0003,0.1509,0.214,0.1368,0.0011,0.2426,201
253,7/11/2013 13:00,-3.6,997,65.705,1.3543,0.0003,0.1497,0.2161,0.137,0.001,0.244,210
254,7/11/2013 14:00,-5.7,995,72.98,1.3518,0.0003,0.1497,0.2148,0.1364,0.001,0.2445,195
255,7/11/2013 15:00,-4.3,985,81.67,1.3481,0.0003,0.1485,0.2134,0.1366,0.001,0.2442,204
256,7/11/2013 16:00,-5.7,1000,90.47,1.3455,0.0003,0.1485,0.2132,0.1348,0.001,0.2448,204
257,7/11/2013 17:00,-6.4,985,96.405,1.3449,0.0003,0.1482,0.2131,0.1362,0.001,0.244,198
258,7/11/2013 18:00,-6.4,1001,101.325,1.3419,0.0003,0.1476,0.2129,0.1348,0.001,0.2436,216
259,7/11/2013 19:00,-6.4,984,107.975,1.3476,0.0004,0.146,0.2144,0.137,0.0009,0.2427,219
260,7/11/2013 20:00,-7.1,1004,2.015,1.3518,0.0003,0.1467,0.2146,0.1376,0.0009,0.2432,192
261,7/11/2013 21:00,-7.9,990,4.77,1.3534,0.0003,0.1468,0.2155,0.1379,0.0009,0.2432,201
262,7/11/2013 22:00,-7.9,996,2.265,1.354,0.0003,0.1467,0.2167,0.1373,0.0009,0.2431,246
263,7/11/2013 23:00,-9.3,990,2.905,1.356,0.0003,0.1466,0.2164,0.1387,0.0008,0.2432,246
264,7/12/2013 0:00,-9.3,1001,2.54,1.3538,0.0004,0.1456,0.2154,0.1386,0.0008,0.2428,249
265,7/12/2013 1:00,-8.6,1002,5.205,1.3552,0.0003,0.146,0.2153,0.138,0.0008,0.2438,204
266,7/12/2013 2:00,-10.7,985,6.37,1.3546,0.0004,0.1454,0.2153,0.138,0.0008,0.244,228
267,7/12/2013 3:00,-10.7,985,2.265,1.2829,0.0003,0.0696,0.2157,0.1393,0.003,0.2441,228
268,7/12/2013 4:00,-10.7,1003,4.88,1.2548,0.0004,0.0426,0.2153,0.139,0.0043,0.2446,222
269,7/12/2013 5:00,-10,987,5.545,1.2529,0.0003,0.0424,0.2151,0.1388,0.0043,0.2441,231
270,7/12/2013 6:00,-14.3,999,9.425,1.2484,0.0004,0.0423,0.2144,0.138,0.0043,0.2431,258
271,7/12/2013 7:00,-13.6,994,9.565,1.2467,0.0003,0.0423,0.2158,0.1377,0.0042,0.2425,243
272,7/12/2013 8:00,-12.9,997,2.64,1.2426,0.0003,0.0422,0.2149,0.1362,0.0042,0.2425,252
273,7/12/2013 9:00,-10,996,2.54,1.2406,0.0003,0.0422,0.2135,0.1364,0.0042,0.2418,288
274,7/12/2013 10:00,-7.9,1001,4.455,1.2398,0.0003,0.0422,0.2132,0.1358,0.0042,0.2426,276
275,7/12/2013 11:00,-7.9,1002,6.245,1.2381,0.0003,0.0422,0.2128,0.136,0.0042,0.2418,294
276,7/12/2013 12:00,-3.6,996,2.39,1.2492,0.0003,0.0428,0.2147,0.1371,0.0042,0.2426,276
277,7/12/2013 13:00,-2.9,984,2.53,1.25,0.0003,0.0428,0.2149,0.1378,0.0042,0.2418,264
278,7/12/2013 14:00,-3.6,1001,4.895,1.2504,0.0004,0.0428,0.2147,0.1377,0.0042,0.2419,294
279,7/12/2013 15:00,-2.9,993,8.15,1.2503,0.0003,0.0428,0.2151,0.1378,0.0042,0.2412,267
280,7/12/2013 16:00,-3.6,995,11.405,1.2536,0.0003,0.0428,0.2161,0.1384,0.0042,0.2418,306
281,7/12/2013 17:00,-6.4,1002,12.945,1.2604,0.0003,0.0455,0.2181,0.1383,0.0041,0.243,228
282,7/12/2013 18:00,-5,982,16.075,1.3177,0.0003,0.1046,0.2166,0.1383,0.0011,0.2416,267
283,7/12/2013 19:00,-8.6,988,16.965,1.3538,0.0003,0.1405,0.2163,0.1381,0.0006,0.2414,258
284,7/12/2013 20:00,-7.9,983,2.015,1.365,0.0003,0.1515,0.2163,0.1388,0.0012,0.2413,258
285,7/12/2013 21:00,-9.3,997,2.64,1.3604,0.0003,0.153,0.2104,0.1382,0.0012,0.2419,294
286,7/12/2013 22:00,-8.6,983,2.14,1.3694,0.0003,0.1543,0.2226,0.1382,0.0012,0.2409,321
287,7/12/2013 23:00,-11.4,994,2.905,1.3669,0.0004,0.1573,0.2155,0.1377,0.0013,0.2416,348
288,7/13/2013 0:00,-10.7,994,2.015,1.3662,0.0003,0.1567,0.2154,0.1381,0.0013,0.2415,360
289,7/13/2013 1:00,-10.7,998,3.54,1.3651,0.0003,0.1568,0.2172,0.1378,0.0014,0.2413,498
290,7/13/2013 2:00,-11.4,984,3.29,1.3654,0.0003,0.1582,0.2153,0.1384,0.0014,0.2408,468
291,7/13/2013 3:00,-12.1,986,6.42,1.367,0.0003,0.1591,0.2152,0.1386,0.0015,0.2409,432
292,7/13/2013 4:00,-10.7,991,7.71,1.3644,0.0003,0.1594,0.2145,0.1377,0.0014,0.2403,369
293,7/13/2013 5:00,-11.4,985,9.225,1.3646,0.0003,0.1605,0.2142,0.1376,0.0016,0.2407,342
294,7/13/2013 6:00,-10.7,988,10.89,1.365,0.0003,0.1598,0.2142,0.1378,0.0015,0.2422,366
295,7/13/2013 7:00,-12.1,997,13.27,1.3602,0.0003,0.1601,0.2138,0.1367,0.0015,0.2407,354
296,7/13/2013 8:00,-10.7,986,1.89,1.3611,0.0003,0.1617,0.2135,0.1364,0.0016,0.2408,372
297,7/13/2013 9:00,-10,994,3.29,1.3593,0.0003,0.1611,0.2132,0.1363,0.0016,0.2406,366
298,7/13/2013 10:00,-5.7,984,1.515,1.3577,0.0003,0.1578,0.215,0.1367,0.0014,0.2407,327
299,7/13/2013 11:00,-5.7,998,3.53,1.3554,0.0003,0.1546,0.2143,0.1369,0.0013,0.2418,333
300,7/13/2013 12:00,-2.9,998,3.795,1.3526,0.0003,0.153,0.2136,0.1364,0.0012,0.2406,309
301,7/13/2013 13:00,-2.1,985,6.685,1.3543,0.0003,0.1519,0.2144,0.1371,0.0011,0.2405,264
302,7/13/2013 14:00,-0.7,986,17.265,1.3534,0.0004,0.1501,0.2144,0.1371,0.001,0.2406,255
303,7/13/2013 15:00,-1.4,994,25.705,1.3535,0.0003,0.1498,0.2147,0.1368,0.001,0.2409,264
304,7/13/2013 16:00,-1.4,989,32.98,1.3565,0.0003,0.1498,0.2148,0.1385,0.001,0.2408,282
305,7/13/2013 17:00,-3.6,984,5.02,1.358,0.0004,0.1495,0.2151,0.139,0.0009,0.2408,258
306,7/13/2013 18:00,-3.6,998,5.77,1.3592,0.0004,0.1481,0.2157,0.1395,0.0009,0.2408,243
307,7/13/2013 19:00,-4.3,990,7.06,1.359,0.0004,0.1475,0.2157,0.1397,0.0008,0.2404,270
308,7/13/2013 20:00,-5.7,989,1.89,1.3618,0.0003,0.1469,0.2186,0.1399,0.0008,0.241,303
309,7/13/2013 21:00,-7.9,988,5.77,1.3599,0.0004,0.1471,0.216,0.1397,0.0008,0.241,318
310,7/13/2013 22:00,-7.1,991,2.665,1.3576,0.0004,0.1466,0.2156,0.139,0.0008,0.2403,342
311,7/13/2013 23:00,-5.7,995,4.38,1.3591,0.0004,0.1472,0.2158,0.1388,0.0008,0.2406,282
312,7/14/2013 0:00,-5,1005,9.175,1.3587,0.0003,0.1464,0.2154,0.1393,0.0008,0.2409,225
313,7/14/2013 1:00,-6.4,1000,15.235,1.3609,0.0003,0.1468,0.2156,0.1405,0.0008,0.241,213
314,7/14/2013 2:00,-5.7,989,24.425,1.3598,0.0004,0.1459,0.2162,0.1404,0.0008,0.24,225
315,7/14/2013 3:00,-6.4,1000,30.7,1.3242,0.0003,0.0459,0.2163,0.1406,0.0042,0.304,219
316,7/14/2013 4:00,-7.9,1004,39.375,1.3581,0.0004,0.043,0.2179,0.1422,0.0045,0.3316,207
317,7/14/2013 5:00,-8.6,1008,46.9,1.3266,0.0004,0.0432,0.2204,0.1422,0.0044,0.2974,201
318,7/14/2013 6:00,-7.9,1007,51.835,1.3147,0.0004,0.0432,0.2183,0.1416,0.0045,0.2862,195
319,7/14/2013 7:00,-8.6,1006,57.395,1.3162,0.0004,0.0433,0.2184,0.1413,0.0045,0.2876,192
320,7/14/2013 8:00,-8.6,1001,65.795,1.3163,0.0004,0.0432,0.2179,0.1421,0.0045,0.2874,213
321,7/14/2013 9:00,-8.6,1007,69.965,1.3169,0.0004,0.0432,0.2183,0.1429,0.0045,0.2869,225
322,7/14/2013 10:00,-5.7,997,75.135,1.2838,0.0004,0.0432,0.2185,0.1428,0.0045,0.2541,198
323,7/14/2013 11:00,-6.4,1014,82.56,1.3056,0.0004,0.0431,0.2179,0.1414,0.0044,0.2803,225
324,7/14/2013 12:00,-6.4,1006,89.96,1.309,0.0004,0.043,0.2175,0.1409,0.0044,0.2854,207
325,7/14/2013 13:00,-4.3,1005,96.52,1.3078,0.0004,0.043,0.2169,0.1402,0.0044,0.2858,210
326,7/14/2013 14:00,-6.4,1002,100.415,1.3063,0.0004,0.0429,0.2169,0.1402,0.0044,0.286,213
327,7/14/2013 15:00,-4.3,1008,107.815,1.3109,0.0004,0.0429,0.2198,0.1395,0.0044,0.2868,213
328,7/14/2013 16:00,-4.3,1005,116.755,1.2688,0.0004,0.043,0.179,0.1403,0.0041,0.2862,195
329,7/14/2013 17:00,-5.7,1013,123.28,1.3394,0.0004,0.0434,0.2776,0.1404,0.0042,0.2566,222
330,7/14/2013 18:00,-5.7,1014,130.18,1.3576,0.0004,0.0949,0.2173,0.1406,0.0018,0.2832,195
331,7/14/2013 19:00,-8.6,998,139.37,1.4063,0.0004,0.1372,0.2205,0.1411,0.0003,0.2859,207
332,7/14/2013 20:00,-10,1016,150.55,1.4168,0.0004,0.15,0.2184,0.1412,0.0009,0.2859,204
333,7/14/2013 21:00,-10.7,1012,159.365,1.4192,0.0004,0.1521,0.218,0.1406,0.001,0.2864,186
334,7/14/2013 22:00,-11.4,1002,168.805,1.4204,0.0004,0.1541,0.2175,0.1402,0.0011,0.2864,204
335,7/14/2013 23:00,-10,1019,175.58,1.3905,0.0004,0.1558,0.2173,0.1403,0.0011,0.2548,201
336,7/15/2013 0:00,-10,1018,183.38,1.3742,0.0003,0.1566,0.2169,0.1387,0.0012,0.2412,189
337,7/15/2013 1:00,-10.7,1007,191.43,1.3766,0.0004,0.1576,0.2168,0.1398,0.0013,0.2412,213
338,7/15/2013 2:00,-10.7,1010,205.265,1.3811,0.0004,0.1588,0.2174,0.1404,0.0012,0.2415,210
339,7/15/2013 3:00,-11.4,1009,215.695,1.3804,0.0004,0.1583,0.2174,0.1405,0.0012,0.2416,192
340,7/15/2013 4:00,-11.4,1011,226.15,1.3875,0.0004,0.1598,0.2201,0.1416,0.0013,0.2416,183
341,7/15/2013 5:00,-12.1,1001,234.59,1.3868,0.0004,0.1603,0.2186,0.1416,0.0014,0.2418,195
342,7/15/2013 6:00,-10.7,1005,241.115,1.3843,0.0004,0.1604,0.2176,0.1417,0.0013,0.2417,204
343,7/15/2013 7:00,-10.7,1002,249.165,1.384,0.0004,0.161,0.2179,0.1405,0.0014,0.2412,207
344,7/15/2013 8:00,-11.4,1021,258.215,1.3857,0.0004,0.1612,0.2178,0.1409,0.0014,0.2416,207
345,7/15/2013 9:00,-10,1008,264.99,1.386,0.0004,0.1614,0.2184,0.1384,0.0013,0.2419,210
346,7/15/2013 10:00,-9.3,1006,272.915,1.3936,0.0004,0.1588,0.2194,0.1426,0.0012,0.242,195
347,7/15/2013 11:00,-9.3,1012,281.465,1.3912,0.0004,0.1563,0.2195,0.1429,0.001,0.2418,204
348,7/15/2013 12:00,-8.6,1020,289.515,1.3875,0.0004,0.1538,0.2193,0.1435,0.001,0.2414,210
349,7/15/2013 13:00,-7.9,1011,298.455,1.3814,0.0004,0.1519,0.2187,0.1424,0.0009,0.2412,192
350,7/15/2013 14:00,-7.1,1003,308.285,1.3816,0.0004,0.1508,0.221,0.1419,0.0008,0.2414,222
351,7/15/2013 15:00,-6.4,1010,315.585,1.3773,0.0004,0.1504,0.2192,0.1418,0.0008,0.2411,207
352,7/15/2013 16:00,-7.1,1016,324.01,1.3749,0.0004,0.1498,0.2186,0.1412,0.0008,0.2407,195
353,7/15/2013 17:00,-7.1,1017,331.16,1.3701,0.0004,0.1475,0.218,0.1406,0.0007,0.2404,210
354,7/15/2013 18:00,-8.6,1011,336.47,1.3684,0.0004,0.1486,0.2175,0.1396,0.0008,0.241,216
355,7/15/2013 19:00,-8.6,1010,340.725,1.3662,0.0004,0.1487,0.2169,0.1394,0.0008,0.2412,216
356,7/15/2013 20:00,-9.3,1004,1.64,1.3673,0.0004,0.1476,0.2169,0.1397,0.0007,0.2408,219
357,7/15/2013 21:00,-9.3,1003,2.54,1.3707,0.0004,0.1467,0.2177,0.1411,0.0007,0.2413,195
358,7/15/2013 22:00,-12.1,1014,4.255,1.3719,0.0004,0.1471,0.2183,0.141,0.0007,0.2409,210
359,7/15/2013 23:00,-10.7,1017,3.755,1.3729,0.0004,0.1469,0.218,0.1404,0.0007,0.2416,243
360,7/16/2013 0:00,-12.9,1014,8.01,1.3756,0.0004,0.1456,0.2204,0.1418,0.0006,0.2413,219
361,7/16/2013 1:00,-10,1007,10.265,1.3778,0.0004,0.1455,0.2199,0.1428,0.0006,0.2418,222
362,7/16/2013 2:00,-12.9,1007,3.665,1.2967,0.0004,0.0643,0.2194,0.1424,0.0034,0.242,210
363,7/16/2013 3:00,-12.9,1006,3.88,1.2758,0.0004,0.0434,0.2193,0.1426,0.0045,0.2417,210
364,7/16/2013 4:00,-10.7,1002,1.89,1.1528,0.0001,0.0433,0.2187,0.1423,0.002,0.2425,198
365,7/16/2013 5:00,-13.6,1006,3.165,1.1276,0.0001,0.0432,0.2186,0.1423,0.0015,0.2423,204
366,7/16/2013 6:00,-12.9,1003,1.765,1.1248,0.0001,0.0432,0.2181,0.1406,0.0016,0.2427,207
367,7/16/2013 7:00,-13.6,1007,3.305,1.1251,0,0.0432,0.218,0.1416,0.0016,0.2421,198
368,7/16/2013 8:00,-12.1,1007,5.72,1.1094,0.0001,0.0432,0.2184,0.1416,0.001,0.2426,189
369,7/16/2013 9:00,-11.4,1005,8.85,1.0923,0,0.0432,0.2177,0.1414,0.0006,0.2423,210
370,7/16/2013 10:00,-7.9,1005,5.52,1.09,0,0.0433,0.2207,0.1411,0.0008,0.2421,219
371,7/16/2013 11:00,-6.4,1005,5.52,1.0783,0,0.0432,0.2174,0.1402,0.001,0.242,213
372,7/16/2013 12:00,-5.7,1016,6.435,1.076,0,0.0434,0.2171,0.1389,0.001,0.2421,234
373,7/16/2013 13:00,-5,1009,1.765,1.079,0,0.0434,0.2175,0.1409,0.001,0.242,243
374,7/16/2013 14:00,-5.7,1010,3.415,1.079,0.0001,0.0433,0.2174,0.1414,0.001,0.2418,228
375,7/16/2013 15:00,-4.3,999,3.665,1.0793,0,0.0431,0.2177,0.1416,0.001,0.2423,216
376,7/16/2013 16:00,-7.1,996,2.415,1.0707,0,0.0429,0.216,0.1391,0.001,0.2418,219
377,7/16/2013 17:00,-6.4,1012,2.665,1.1014,0,0.0742,0.2158,0.1397,0.0006,0.2415,249
378,7/16/2013 18:00,-7.9,1013,4.43,1.1548,0,0.1287,0.2153,0.1399,0.0032,0.242,252
379,7/16/2013 19:00,-7.9,1005,2.14,1.1692,0,0.1458,0.2153,0.1392,0.004,0.2419,288
380,7/16/2013 20:00,-10,1000,2.78,1.1767,0,0.1518,0.2174,0.1388,0.0043,0.2422,255
381,7/16/2013 21:00,-8.6,1013,3.73,1.1771,0,0.1537,0.2152,0.1387,0.0044,0.2422,273
382,7/16/2013 22:00,-9.3,1010,2.64,1.1783,0,0.1552,0.215,0.1388,0.0045,0.242,273
383,7/16/2013 23:00,-13.6,998,5.645,1.1782,0,0.1567,0.2146,0.1381,0.0045,0.242,264
384,7/17/2013 0:00,-10.7,1004,6.935,1.1813,0,0.1574,0.2149,0.1392,0.0046,0.2422,324
385,7/17/2013 1:00,-10,1011,9.565,1.1829,0,0.1576,0.2152,0.1395,0.0046,0.2427,327
386,7/17/2013 2:00,-12.1,1004,13.71,1.1831,0,0.1589,0.2151,0.1391,0.0047,0.2425,348
387,7/17/2013 3:00,-11.4,1001,18.855,1.1825,0,0.1595,0.2148,0.1391,0.0046,0.2424,246
388,7/17/2013 4:00,-11.4,1004,22.875,1.1834,0,0.16,0.215,0.1394,0.0047,0.2422,240
389,7/17/2013 5:00,-12.1,1003,25.63,1.1861,0,0.1597,0.2174,0.1393,0.0047,0.2424,237
390,7/17/2013 6:00,-10.7,1010,29.01,1.1821,0,0.1598,0.2151,0.1378,0.0047,0.2418,213
391,7/17/2013 7:00,-12.9,1011,32.015,1.1848,0,0.1606,0.2154,0.1379,0.0047,0.2427,240
392,7/17/2013 8:00,-12.1,997,35.27,1.1887,0,0.1608,0.2157,0.1402,0.0047,0.2434,231
393,7/17/2013 9:00,-9.3,1016,38.79,1.187,0,0.1586,0.2158,0.1402,0.0046,0.244,222
394,7/17/2013 10:00,-8.6,1016,42.56,1.1813,0,0.1542,0.2153,0.1396,0.0044,0.2437,234
395,7/17/2013 11:00,-7.1,1014,50.46,1.1736,0.0001,0.1532,0.2152,0.1395,0.0044,0.2435,210
396,7/17/2013 12:00,-6.4,1002,58.01,1.1456,0,0.1518,0.2152,0.1391,0.0043,0.2433,189
397,7/17/2013 13:00,-5,1003,65.285,1.1445,0,0.1505,0.2152,0.1392,0.0043,0.243,225
398,7/17/2013 14:00,-5.7,1013,74.225,1.1446,0,0.1493,0.2155,0.1398,0.0042,0.2429,222
399,7/17/2013 15:00,-4.3,997,82.775,1.1465,0,0.1489,0.218,0.1394,0.0042,0.2431,213
400,7/17/2013 16:00,-5,1013,89.7,1.1402,0,0.1488,0.2153,0.1364,0.0042,0.243,213
401,7/17/2013 17:00,-5,997,96.725,1.1426,0,0.1481,0.215,0.1394,0.0041,0.2429,216
402,7/17/2013 18:00,-7.9,1004,105.9,1.1439,0,0.1482,0.2154,0.1404,0.0042,0.2427,198
403,7/17/2013 19:00,-5.7,998,113.05,1.1416,0,0.1473,0.2154,0.1398,0.0042,0.2427,207
404,7/17/2013 20:00,-7.1,1012,117.595,1.1337,0,0.1473,0.2152,0.1369,0.0041,0.2431,222
405,7/17/2013 21:00,-7.9,998,121.115,1.1386,0,0.1452,0.2148,0.1396,0.004,0.2424,201
406,7/17/2013 22:00,-7.9,1015,126.8,1.139,0,0.147,0.2153,0.1391,0.0041,0.2423,216
407,7/17/2013 23:00,-10,1011,131.72,1.1429,0,0.1465,0.2158,0.1401,0.004,0.2428,210
408,7/18/2013 0:00,-12.1,1002,3.415,1.0886,0,0.0892,0.2186,0.1408,0.0013,0.2424,213
409,7/18/2013 1:00,-10.7,1004,4.895,1.0414,0,0.0429,0.2161,0.1412,0.0009,0.2431,186
410,7/18/2013 2:00,-10,1001,5.02,1.0404,0,0.0429,0.216,0.1396,0.001,0.2437,204
411,7/18/2013 3:00,-10,1003,5.27,1.0409,0,0.0428,0.2157,0.1405,0.0009,0.2439,189
412,7/18/2013 4:00,-12.1,996,10.19,1.0317,0.0001,0.0428,0.2189,0.1401,0.001,0.2442,204
413,7/18/2013 5:00,-11.4,996,15.485,1.0335,0.0001,0.0428,0.2199,0.1409,0.001,0.2445,204
414,7/18/2013 6:00,-15,995,18.365,1.033,0,0.0428,0.2196,0.1403,0.001,0.2451,207
415,7/18/2013 7:00,-12.1,995,22.76,1.0332,0.0001,0.0428,0.219,0.1409,0.001,0.2455,204
416,7/18/2013 8:00,-14.3,1004,25.015,1.0293,0.0001,0.0427,0.2182,0.1386,0.001,0.2454,198
417,7/18/2013 9:00,-10.7,1015,29.16,1.0286,0,0.0427,0.2177,0.1388,0.001,0.2451,237
418,7/18/2013 10:00,-10,1010,31.915,1.0333,0.0001,0.0427,0.2204,0.1398,0.001,0.246,237
419,7/18/2013 11:00,-7.1,996,35.545,1.0246,0,0.0427,0.219,0.1359,0.001,0.2461,228
420,7/18/2013 12:00,-7.9,1004,43.595,1.0238,0,0.0428,0.2116,0.1402,0.0009,0.2451,228
421,7/18/2013 13:00,-6.4,1009,49.655,1.0496,0.0001,0.0194,0.1989,0.2112,0.0039,0.2447,213
422,7/18/2013 14:00,-7.1,1001,54.2,1.2005,0.0003,0.0134,0.1984,0.3671,0.0077,0.2452,192
423,7/18/2013 15:00,-5,1005,62.225,1.2011,0.0003,0.0147,0.2003,0.3614,0.0074,0.246,192
424,7/18/2013 16:00,-6.4,1003,69.25,1.2496,0.0003,0.0705,0.2,0.3545,0.0048,0.246,204
425,7/18/2013 17:00,-6.4,995,74.06,1.2771,0.0002,0.1088,0.1988,0.3476,0.0028,0.246,222
426,7/18/2013 18:00,-7.9,995,80.495,1.2859,0.0003,0.1205,0.199,0.3442,0.0021,0.2451,189
427,7/18/2013 19:00,-5.7,997,85.805,1.2895,0.0002,0.1233,0.2015,0.3422,0.0018,0.2456,201
428,7/18/2013 20:00,-7.9,995,90.325,1.1119,0,0.1252,0.1991,0.1654,0.0026,0.2468,201
429,7/18/2013 21:00,-9.3,1006,93.595,1.089,0,0.1271,0.1986,0.1404,0.0033,0.2478,228
430,7/18/2013 22:00,-9.3,1011,95.385,1.0918,0,0.1301,0.1984,0.1405,0.0034,0.2478,198
431,7/18/2013 23:00,-12.1,1011,99.405,1.0911,0,0.1312,0.1984,0.1403,0.0035,0.2469,198
432,7/19/2013 0:00,-9.3,998,103.785,1.0914,0,0.1335,0.1979,0.1396,0.0036,0.2469,201
433,7/19/2013 1:00,-11.4,1009,104.7,1.09,0,0.1344,0.1975,0.1394,0.0037,0.2455,231
434,7/19/2013 2:00,-12.9,1010,108.08,1.0067,0.0001,0.134,0.1968,0.0575,0.0041,0.2462,216
435,7/19/2013 3:00,-12.1,996,112.5,0.9603,0.0001,0.1338,0.1967,0.0122,0.0043,0.2462,201
436,7/19/2013 4:00,-14.3,1001,116.255,0.9585,0.0001,0.133,0.1963,0.0122,0.0043,0.2464,216
437,7/19/2013 5:00,-11.4,1011,117.545,0.9586,0.0001,0.1331,0.1977,0.0122,0.0043,0.2472,204
438,7/19/2013 6:00,-10.7,994,120.8,0.9588,0.0001,0.1333,0.1966,0.0122,0.0043,0.2475,210
439,7/19/2013 7:00,-13.6,995,3.54,0.958,0.0001,0.1332,0.197,0.0122,0.0043,0.2472,207
440,7/19/2013 8:00,-12.9,994,3.415,0.9598,0.0001,0.1335,0.1972,0.0122,0.0043,0.2469,213
441,7/19/2013 9:00,-10,1002,5.67,0.9605,0.0001,0.1321,0.1971,0.0122,0.0043,0.2478,204
442,7/19/2013 10:00,-7.9,1005,9.565,0.9595,0.0001,0.1305,0.1974,0.0122,0.0041,0.248,198
443,7/19/2013 11:00,-7.1,1000,13.96,0.9484,0.0001,0.1263,0.1969,0.0122,0.0039,0.2479,204
444,7/19/2013 12:00,-5.7,998,20.27,0.951,0.0001,0.127,0.1971,0.0122,0.004,0.247,195
445,7/19/2013 13:00,-5,992,28.335,0.9478,0.0001,0.1231,0.1962,0.0122,0.0038,0.2482,198
446,7/19/2013 14:00,-3.6,1005,35.27,0.948,0.0001,0.1219,0.198,0.0122,0.0037,0.2478,204
447,7/19/2013 15:00,-5,1010,41.795,0.9482,0.0001,0.1217,0.1976,0.0122,0.0037,0.2482,213
448,7/19/2013 16:00,-5,994,48.23,0.9505,0.0001,0.1197,0.198,0.0122,0.0036,0.2487,201
449,7/19/2013 17:00,-4.3,991,53.165,0.9492,0.0001,0.1199,0.198,0.0122,0.0036,0.2485,204
450,7/19/2013 18:00,-6.4,998,59.85,0.9488,0.0001,0.1194,0.1979,0.0122,0.0036,0.2494,216
451,7/19/2013 19:00,-8.6,1010,62.995,0.9461,0.0001,0.1193,0.1979,0.0122,0.0035,0.25,189
452,7/19/2013 20:00,-10,1012,66.375,0.9463,0.0001,0.1187,0.1978,0.0122,0.0035,0.2488,210
453,7/19/2013 21:00,-7.9,993,5.52,0.9446,0.0001,0.1185,0.1978,0.0122,0.0035,0.2486,222
454,7/19/2013 22:00,-10,1004,8.665,0.9432,0.0001,0.1176,0.1983,0.0122,0.0034,0.2494,222
455,7/19/2013 23:00,-10,1011,13.06,0.9463,0.0001,0.1176,0.1981,0.0122,0.0034,0.2494,198
456,7/20/2013 0:00,-10.7,1000,3.415,0.9492,0.0001,0.1169,0.1988,0.0122,0.0034,0.2503,195
457,7/20/2013 1:00,-12.1,994,7.685,0.9869,0.0001,0.1164,0.1986,0.0122,0.0049,0.2503,189
458,7/20/2013 2:00,-11.4,1014,11.355,0.9174,0.0001,0.04,0.1974,0.0122,0.0012,0.2506,216
459,7/20/2013 3:00,-10,998,15.875,0.8942,0.0001,0.0134,0.1977,0.0122,0.0001,0.2514,192
